stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After QFC (State-side),after_qfc,A,71,71.0,28.000000000000004,2,|V>,4.5181772779018e-06
After QFC (State-side),after_qfc,A,72,72.00000000000001,27.0,0,|vac>,0.9999899359803022
After QFC (State-side),after_qfc,A,72,72.00000000000001,27.0,1,|H>,5.032009848962847e-06
After QFC (State-side),after_qfc,A,72,72.00000000000001,27.0,2,|V>,5.032009848962687e-06
After QFC (State-side),after_qfc,A,73,73.0,26.0,0,|vac>,0.9999893239862595
After QFC (State-side),after_qfc,A,73,73.0,26.0,1,|H>,5.338006870116364e-06
After QFC (State-side),after_qfc,A,73,73.0,26.0,2,|V>,5.338006870116213e-06
After QFC (State-side),after_qfc,A,74,74.0,25.000000000000004,0,|vac>,0.9999891071341213
After QFC (State-side),after_qfc,A,74,74.0,25.000000000000004,1,|H>,5.446432939274924e-06
After QFC (State-side),after_qfc,A,74,74.0,25.000000000000004,2,|V>,5.446432939274827e-06
After QFC (State-side),after_qfc,A,75,75.00000000000001,24.000000000000004,0,|vac>,0.9999892394866445
After QFC (State-side),after_qfc,A,75,75.00000000000001,24.000000000000004,1,|H>,5.38025667771092e-06
After QFC (State-side),after_qfc,A,75,75.00000000000001,24.000000000000004,2,|V>,5.380256677710937e-06
After QFC (State-side),after_qfc,A,76,76.0,23.0,0,|vac>,0.9999896608857423
After QFC (State-side),after_qfc,A,76,76.0,23.0,1,|H>,5.169557128989078e-06
After QFC (State-side),after_qfc,A,76,76.0,23.0,2,|V>,5.169557128989258e-06
After QFC (State-side),after_qfc,A,77,77.0,22.000000000000004,0,|vac>,0.9999903056232007
After QFC (State-side),after_qfc,A,77,77.0,22.000000000000004,1,|H>,4.847188399757781e-06
After QFC (State-side),after_qfc,A,77,77.0,22.000000000000004,2,|V>,4.84718839975778e-06
After QFC (State-side),after_qfc,A,78,78.00000000000001,21.000000000000004,0,|vac>,0.9999911087632913
After QFC (State-side),after_qfc,A,78,78.00000000000001,21.000000000000004,1,|H>,4.445618354286705e-06
After QFC (State-side),after_qfc,A,78,78.00000000000001,21.000000000000004,2,|V>,4.44561835428668e-06
After QFC (State-side),after_qfc,A,79,79.0,20.0,0,|vac>,0.999992010412191
After QFC (State-side),after_qfc,A,79,79.0,20.0,1,|H>,3.994793904344272e-06
After QFC (State-side),after_qfc,A,79,79.0,20.0,2,|V>,3.994793904344402e-06
After QFC (State-side),after_qfc,A,80,80.0,19.0,0,|vac>,0.9999929582917944
After QFC (State-side),after_qfc,A,80,80.0,19.0,1,|H>,3.520854103034021e-06
After QFC (State-side),after_qfc,A,80,80.0,19.0,2,|V>,3.520854103033979e-06
After QFC (State-side),after_qfc,A,81,81.00000000000001,18.000000000000004,0,|vac>,0.9999939089882208
After QFC (State-side),after_qfc,A,81,81.00000000000001,18.000000000000004,1,|H>,3.0455058897936842e-06
After QFC (State-side),after_qfc,A,81,81.00000000000001,18.000000000000004,2,|V>,3.045505889793691e-06
After QFC (State-side),after_qfc,A,82,82.0,17.0,0,|vac>,0.9999948282230271
After QFC (State-side),after_qfc,A,82,82.0,17.0,1,|H>,2.585888486364255e-06
After QFC (State-side),after_qfc,A,82,82.0,17.0,2,|V>,2.5858884863643123e-06
After QFC (State-side),after_qfc,A,83,83.0,16.0,0,|vac>,0.9999956904514993
After QFC (State-side),after_qfc,A,83,83.0,16.0,1,|H>,2.1547742502828396e-06
After QFC (State-side),after_qfc,A,83,83.0,16.0,2,|V>,2.1547742502828883e-06
After QFC (State-side),after_qfc,A,84,84.00000000000001,15.000000000000002,0,|vac>,0.9999964780387645
After QFC (State-side),after_qfc,A,84,84.00000000000001,15.000000000000002,1,|H>,1.7609806177566902e-06
After QFC (State-side),after_qfc,A,84,84.00000000000001,15.000000000000002,2,|V>,1.7609806177567293e-06
